Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2013-10-27,55,29,43.0,29.0,37.5,29.325000000000003,6.65,635.0,0.0,49.714285714285715,31.428571428571427,41.142857142857146,28.357142857142858,36.142857142857146,29.334285714285716,9.835714285714287,642.5714285714286,0.005785714285714269,53.714285714285715,36.785714285714285,45.892857142857146,35.535714285714285,41.57142857142857,29.278571428571432,9.375,651.9285714285714,0.027214285714285646
2013-10-28,54,35,44.5,37.5,41.5,29.57,9.850000000000001,632.0,0.0,49.57142857142857,31.714285714285715,41.07142857142857,29.214285714285715,36.5,29.38357142857143,9.65,640.0,0.003214285714285698,53.142857142857146,36.285714285714285,45.285714285714285,35.107142857142854,41.035714285714285,29.279285714285717,9.478571428571428,649.2857142857143,0.027214285714285646
2013-10-29,57,42,50.0,39.5,45.0,29.53,7.05,630.0,0.004,51.714285714285715,33.57142857142857,43.07142857142857,30.428571428571427,38.0,29.424285714285713,9.835714285714285,637.4285714285714,0.0009999999999999842,52.57142857142857,35.785714285714285,44.75,34.32142857142857,40.392857142857146,29.30428571428572,9.257142857142856,646.6428571428571,0.021785714285714217
2013-10-30,64,43,54.5,52.0,53.0,29.255,6.85,627.0,0.855,54.285714285714285,35.142857142857146,45.285714285714285,34.0,40.714285714285715,29.420714285714286,9.442857142857145,634.8571428571429,0.12285714285714285,53.285714285714285,35.5,45.0,34.892857142857146,40.785714285714285,29.308571428571433,8.97857142857143,644.0,0.08246428571428566
2013-10-31,65,46,55.5,56.0,57.0,28.73,11.45,624.0,1.535,57.285714285714285,37.285714285714285,47.714285714285715,38.42857142857143,44.07142857142857,29.312857142857144,9.592857142857143,632.1428571428571,0.34199999999999997,54.07142857142857,35.92857142857143,45.535714285714285,35.785714285714285,41.535714285714285,29.27785714285714,9.267857142857142,641.3571428571429,0.17567857142857135
2014-05-01,50,42,46.5,40.0,43.0,29.060000000000002,13.7,841.0,0.09,57.142857142857146,39.142857142857146,48.642857142857146,40.42857142857143,45.142857142857146,29.247142857142858,9.907142857142857,660.8571428571429,0.35485714285714287,54.07142857142857,36.142857142857146,45.607142857142854,35.82142857142857,41.535714285714285,29.26642857142857,9.62857142857143,654.3571428571429,0.18210714285714277
2014-05-02,80,46,50.0,41.0,46.0,29.065,11.7,843.0,0.023,60.714285714285715,40.42857142857143,49.142857142857146,42.142857142857146,46.142857142857146,29.219285714285718,9.607142857142858,690.2857142857143,0.35814285714285715,55.92857142857143,36.42857142857143,45.714285714285715,36.142857142857146,41.785714285714285,29.26142857142857,9.764285714285714,667.7142857142857,0.1830357142857142
2014-05-03,68,46,58.0,38.0,48.5,29.1,14.399999999999999,845.0,0.0,62.57142857142857,42.857142857142854,51.285714285714285,43.42857142857143,47.714285714285715,29.187142857142856,10.714285714285714,720.2857142857143,0.35814285714285715,56.142857142857146,37.142857142857146,46.214285714285715,35.892857142857146,41.92857142857143,29.26071428571429,10.275,681.4285714285714,0.18196428571428563
2014-05-04,61,44,52.5,30.0,42.0,29.34,10.55,848.0,0.0,63.57142857142857,44.142857142857146,52.42857142857143,42.357142857142854,47.785714285714285,29.154285714285717,10.814285714285713,751.1428571428571,0.35814285714285715,56.57142857142857,37.92857142857143,46.75,35.785714285714285,42.142857142857146,29.26892857142857,10.232142857142858,695.5714285714286,0.18067857142857133
2014-05-05,59,43,50.5,35.0,43.0,29.285,13.45,850.0,0.030000000000000002,63.857142857142854,44.285714285714285,52.5,41.714285714285715,47.5,29.119285714285716,11.728571428571428,782.5714285714286,0.3618571428571428,57.785714285714285,38.92857142857143,47.785714285714285,36.07142857142857,42.75,29.271785714285716,10.782142857142857,710.0,0.18142857142857133
2014-05-06,63,41,53.0,36.0,46.0,29.235,13.7,853.0,0.0,63.714285714285715,44.0,52.285714285714285,39.42857142857143,46.5,29.11642857142857,12.707142857142857,814.8571428571429,0.2397142857142857,59.0,39.57142857142857,48.785714285714285,36.714285714285715,43.607142857142854,29.268571428571427,11.075,724.8571428571429,0.1812857142857142
2014-05-07,80,48,64.5,44.5,52.5,29.125,9.100000000000001,855.0,0.005,65.85714285714286,44.285714285714285,53.57142857142857,37.785714285714285,45.857142857142854,29.17285714285714,12.37142857142857,847.8571428571429,0.02114285714285714,61.57142857142857,40.785714285714285,50.642857142857146,38.107142857142854,44.964285714285715,29.242857142857144,10.982142857142858,740.0,0.1815714285714285
2014-05-08,93,51,75.5,56.5,64.5,29.115,14.25,858.0,0.05,72.0,45.57142857142857,57.714285714285715,40.142857142857146,48.92857142857143,29.180714285714284,12.45,850.2857142857143,0.01542857142857143,64.57142857142857,42.357142857142854,53.17857142857143,40.285714285714285,47.035714285714285,29.21392857142857,11.178571428571429,755.5714285714286,0.18514285714285705
2014-05-09,76,54,65.5,54.0,59.5,29.065,15.65,860.0,1.23,71.42857142857143,46.714285714285715,59.92857142857143,42.0,50.857142857142854,29.180714285714284,13.014285714285714,852.7142857142857,0.18785714285714286,66.07142857142857,43.57142857142857,54.535714285714285,42.07142857142857,48.5,29.2,11.310714285714285,771.5,0.2729999999999999
2014-05-10,77,47,63.5,43.0,53.0,29.225,6.85,862.0,0.0,72.71428571428571,46.857142857142854,60.714285714285715,42.714285714285715,51.5,29.198571428571427,11.935714285714285,855.1428571428571,0.18785714285714286,67.64285714285714,44.857142857142854,56.0,43.07142857142857,49.607142857142854,29.192857142857143,11.325000000000001,787.7142857142857,0.2729999999999999
2014-05-11,85,52,70.5,54.0,60.0,29.225,9.5,864.0,0.265,76.14285714285714,48.0,63.285714285714285,46.142857142857146,54.07142857142857,29.182142857142857,11.785714285714286,857.4285714285714,0.22571428571428573,69.85714285714286,46.07142857142857,57.857142857142854,44.25,50.92857142857143,29.16821428571429,11.3,804.2857142857143,0.29192857142857137
2014-05-12,86,64,75.0,65.5,68.5,29.165,12.25,866.0,1.0599999999999998,80.0,51.0,66.78571428571429,50.5,57.714285714285715,29.165,11.614285714285714,859.7142857142857,0.3728571428571428,71.92857142857143,47.642857142857146,59.642857142857146,46.107142857142854,52.607142857142854,29.142142857142858,11.671428571428573,821.1428571428571,0.36735714285714277
2014-05-13,70,52,61.0,54.0,57.0,29.32,11.55,868.0,0.13,81.0,52.57142857142857,67.92857142857143,53.07142857142857,59.285714285714285,29.177142857142858,11.307142857142859,861.8571428571429,0.3914285714285714,72.35714285714286,48.285714285714285,60.107142857142854,46.25,52.892857142857146,29.146785714285716,12.007142857142856,838.3571428571429,0.31557142857142845
2014-05-14,57,44,50.5,40.0,47.0,29.384999999999998,12.25,870.0,0.04,77.71428571428571,52.0,65.92857142857143,52.42857142857143,58.5,29.214285714285715,11.757142857142858,864.0,0.3964285714285714,71.78571428571429,48.142857142857146,59.75,45.107142857142854,52.17857142857143,29.19357142857143,12.064285714285713,855.9285714285714,0.20878571428571419
2014-05-15,57,40,49.0,36.5,42.0,29.29,13.6,872.0,0.225,72.57142857142857,50.42857142857143,62.142857142857146,49.57142857142857,55.285714285714285,29.239285714285717,11.664285714285715,866.0,0.4214285714285713,72.28571428571429,48.0,59.92857142857143,44.857142857142854,52.107142857142854,29.21,12.057142857142855,858.1428571428571,0.21842857142857136
2014-05-16,46,37,42.5,35.5,39.0,29.36,8.55,874.0,0.09,68.28571428571429,48.0,58.857142857142854,46.92857142857143,52.357142857142854,29.28142857142857,10.65,868.0,0.25857142857142856,69.85714285714286,47.357142857142854,59.392857142857146,44.464285714285715,51.607142857142854,29.23107142857143,11.832142857142857,860.3571428571429,0.22321428571428562
2014-05-17,61,39,50.5,33.5,43.0,29.435,8.35,876.0,0.0,66.0,46.857142857142854,57.0,45.57142857142857,50.92857142857143,29.31142857142857,10.864285714285716,870.0,0.25857142857142856,69.35714285714286,46.857142857142854,58.857142857142854,44.142857142857146,51.214285714285715,29.255,11.4,862.5714285714286,0.22321428571428562
2014-05-18,70,47,58.5,37.5,48.5,29.505,9.85,878.0,0.0,63.857142857142854,46.142857142857146,55.285714285714285,43.214285714285715,49.285714285714285,29.351428571428567,10.914285714285715,872.0,0.2207142857142857,70.0,47.07142857142857,59.285714285714285,44.67857142857143,51.67857142857143,29.266785714285714,11.349999999999998,864.7142857142857,0.22321428571428562
2014-05-19,71,45,59.5,40.0,51.0,29.375,12.65,880.0,0.0045000000000000005,61.714285714285715,43.42857142857143,53.07142857142857,39.57142857142857,46.785714285714285,29.381428571428568,10.971428571428573,874.0,0.0699285714285714,70.85714285714286,47.214285714285715,59.92857142857143,45.035714285714285,52.25,29.273214285714285,11.292857142857143,866.8571428571429,0.22139285714285709
2014-05-20,87,62,74.5,59.0,64.0,29.155,11.5,882.0,0.73,64.14285714285714,44.857142857142854,55.0,40.285714285714285,47.785714285714285,29.357857142857142,10.964285714285714,876.0,0.1556428571428571,72.57142857142857,48.714285714285715,61.464285714285715,46.67857142857143,53.535714285714285,29.267500000000002,11.135714285714286,868.9285714285714,0.2735357142857142
2014-05-21,89,63,77.0,56.5,64.5,29.185000000000002,7.7,884.0,0.01,68.71428571428571,47.57142857142857,58.785714285714285,42.642857142857146,50.285714285714285,29.329285714285714,10.314285714285713,878.0,0.1513571428571428,73.21428571428571,49.785714285714285,62.357142857142854,47.535714285714285,54.392857142857146,29.271785714285716,11.035714285714286,871.0,0.27389285714285705
2014-05-22,70,53,62.0,48.5,55.0,29.39,7.15,886.0,0.0,70.57142857142857,49.42857142857143,60.642857142857146,44.357142857142854,52.142857142857146,29.34357142857143,9.392857142857142,880.0,0.11921428571428568,71.57142857142857,49.92857142857143,61.392857142857146,46.964285714285715,53.714285714285715,29.291428571428572,10.528571428571427,873.0,0.2703214285714285
2014-05-23,69,48,59.5,44.5,51.5,29.494999999999997,6.25,887.0,0.0,73.85714285714286,51.0,63.07142857142857,45.642857142857146,53.92857142857143,29.362857142857145,9.064285714285715,881.8571428571429,0.10635714285714282,71.07142857142857,49.5,60.964285714285715,46.285714285714285,53.142857142857146,29.322142857142858,9.857142857142858,874.9285714285714,0.1824642857142856
2014-05-24,74,47,61.5,43.5,52.5,29.47,4.9,889.0,0.0,75.71428571428571,52.142857142857146,64.64285714285714,47.07142857142857,55.285714285714285,29.36785714285714,8.571428571428571,883.7142857142857,0.10635714285714282,70.85714285714286,49.5,60.82142857142857,46.32142857142857,53.107142857142854,29.339642857142856,9.717857142857142,876.8571428571429,0.1824642857142856
2014-05-25,85,50,68.5,47.5,57.0,29.380000000000003,4.75,891.0,0.0,77.85714285714286,52.57142857142857,66.07142857142857,48.5,56.5,29.35,7.8428571428571425,885.5714285714286,0.10635714285714282,70.85714285714286,49.357142857142854,60.67857142857143,45.857142857142854,52.892857142857146,29.350714285714282,9.37857142857143,878.7857142857143,0.16353571428571417
2014-05-26,90,61,76.5,60.5,66.0,29.28,7.6,893.0,0.04,80.57142857142857,54.857142857142854,68.5,51.42857142857143,58.642857142857146,29.336428571428574,7.121428571428572,887.4285714285714,0.11142857142857139,71.14285714285714,49.142857142857146,60.785714285714285,45.5,52.714285714285715,29.358928571428574,9.046428571428573,880.7142857142857,0.09067857142857137
2014-05-27,85,58,72.5,63.0,66.5,29.235,9.85,894.0,0.355,80.28571428571429,54.285714285714285,68.21428571428571,52.0,59.0,29.347857142857144,6.885714285714286,889.1428571428571,0.05785714285714281,72.21428571428571,49.57142857142857,61.607142857142854,46.142857142857146,53.392857142857146,29.352857142857143,8.924999999999999,882.5714285714286,0.10674999999999993
2014-05-28,73,56,65.0,51.5,57.0,29.32,9.2,895.0,0.35500000000000004,78.0,53.285714285714285,66.5,51.285714285714285,57.92857142857143,29.367142857142856,7.1,890.7142857142857,0.1071428571428571,73.35714285714286,50.42857142857143,62.642857142857146,46.964285714285715,54.107142857142854,29.348214285714285,8.707142857142857,884.3571428571429,0.12924999999999995
2014-05-29,77,54,66.0,53.0,58.0,29.4,9.35,896.0,0.0,79.0,53.42857142857143,67.07142857142857,51.92857142857143,58.357142857142854,29.368571428571425,7.414285714285714,892.1428571428571,0.1071428571428571,74.78571428571429,51.42857142857143,63.857142857142854,48.142857142857146,55.25,29.35607142857143,8.403571428571428,886.0714285714286,0.11317857142857136
2014-05-30,79,53,67.0,51.0,58.0,29.465,7.5,898.0,0.0,80.42857142857143,54.142857142857146,68.14285714285714,52.857142857142854,59.285714285714285,29.36428571428571,7.5928571428571425,893.7142857142857,0.1071428571428571,77.14285714285714,52.57142857142857,65.60714285714286,49.25,56.607142857142854,29.36357142857143,8.328571428571427,887.7857142857143,0.10674999999999993
2014-05-31,89,54,73.0,51.5,60.5,29.42,7.7,899.0,0.0,82.57142857142857,55.142857142857146,69.78571428571429,54.0,60.42857142857143,29.357142857142858,7.992857142857142,895.1428571428571,0.1071428571428571,79.14285714285714,53.642857142857146,67.21428571428571,50.535714285714285,57.857142857142854,29.3625,8.282142857142857,889.4285714285714,0.10674999999999993
2014-06-01,92,63,79.0,59.5,67.0,29.275,12.55,901.0,0.006500000000000001,83.57142857142857,57.0,71.28571428571429,55.714285714285715,61.857142857142854,29.342142857142854,9.107142857142858,896.5714285714286,0.10807142857142851,80.71428571428571,54.785714285714285,68.67857142857143,52.107142857142854,59.17857142857143,29.34607142857143,8.475,891.0714285714286,0.10721428571428564
2014-06-02,85,68,76.5,63.5,68.5,29.145,14.8,901.0,0.17,82.85714285714286,58.0,71.28571428571429,56.142857142857146,62.214285714285715,29.322857142857142,10.135714285714286,897.7142857142857,0.12664285714285708,81.71428571428571,56.42857142857143,69.89285714285714,53.785714285714285,60.42857142857143,29.329642857142858,8.628571428571428,892.5714285714286,0.11903571428571423
2014-06-03,82,66,75.0,51.5,61.0,29.21,10.15,903.0,0.0,82.42857142857143,59.142857142857146,71.64285714285714,54.5,61.42857142857143,29.319285714285716,10.178571428571429,899.0,0.07592857142857137,81.35714285714286,56.714285714285715,69.92857142857143,53.25,60.214285714285715,29.333571428571425,8.532142857142857,894.0714285714286,0.06689285714285707
2014-06-04,72,55,64.0,54.5,58.0,29.155,10.100000000000001,904.0,0.155,82.28571428571429,59.0,71.5,54.92857142857143,61.57142857142857,29.29571428571429,10.307142857142859,900.2857142857143,0.04735714285714281,80.14285714285714,56.142857142857146,69.0,53.107142857142854,59.75,29.33142857142857,8.70357142857143,895.5,0.07724999999999994
2014-06-05,76,52,65.0,43.0,54.0,29.259999999999998,6.9,906.0,0.0,82.14285714285714,58.714285714285715,71.35714285714286,53.5,61.0,29.275714285714287,9.957142857142857,901.7142857142857,0.04735714285714281,80.57142857142857,56.07142857142857,69.21428571428571,52.714285714285715,59.67857142857143,29.322142857142858,8.685714285714285,896.9285714285714,0.07724999999999994
2014-06-06,82,49,66.5,41.0,54.5,29.29,5.25,906.0,0.0,82.57142857142857,58.142857142857146,71.28571428571429,52.07142857142857,60.5,29.250714285714285,9.635714285714286,902.8571428571429,0.04735714285714281,81.5,56.142857142857146,69.71428571428571,52.464285714285715,59.892857142857146,29.3075,8.614285714285714,898.2857142857143,0.07724999999999994
2014-06-07,85,57,72.5,50.5,59.5,29.205,7.4,907.0,0.1,82.0,58.57142857142857,71.21428571428571,51.92857142857143,60.357142857142854,29.22,9.592857142857143,904.0,0.061642857142857096,82.28571428571429,56.857142857142854,70.5,52.964285714285715,60.392857142857146,29.28857142857143,8.792857142857143,899.5714285714286,0.08439285714285708
2014-06-08,72,54,63.0,46.0,54.0,29.305,14.899999999999999,908.0,0.22,79.14285714285714,57.285714285714285,68.92857142857143,50.0,58.5,29.224285714285713,9.928571428571429,905.0,0.0921428571428571,81.35714285714286,57.142857142857146,70.10714285714286,52.857142857142854,60.17857142857143,29.283214285714287,9.517857142857142,900.7857142857143,0.1001071428571428
2014-06-09,79,55,67.5,50.0,56.5,29.265,8.25,909.0,0.0,78.28571428571429,55.42857142857143,67.64285714285714,48.07142857142857,56.785714285714285,29.24142857142857,8.992857142857144,906.1428571428571,0.06785714285714281,80.57142857142857,56.714285714285715,69.46428571428571,52.107142857142854,59.5,29.282142857142855,9.564285714285715,901.9285714285714,0.09724999999999993
2014-06-10,70,56,63.0,53.5,57.0,29.145000000000003,9.7,910.0,0.855,76.57142857142857,54.0,65.92857142857143,48.357142857142854,56.214285714285715,29.232142857142858,8.928571428571429,907.1428571428571,0.18999999999999995,79.5,56.57142857142857,68.78571428571429,51.42857142857143,58.82142857142857,29.275714285714283,9.553571428571429,903.0714285714286,0.13296428571428565
2014-06-11,69,57,64.0,57.5,60.0,29.025,6.6,910.0,0.275,76.14285714285714,54.285714285714285,65.92857142857143,48.785714285714285,56.5,29.21357142857143,8.428571428571429,908.0,0.2071428571428571,79.21428571428571,56.642857142857146,68.71428571428571,51.857142857142854,59.035714285714285,29.25464285714286,9.367857142857144,904.1428571428571,0.12724999999999992
